	control	A485	A485+Dux	symbol
230582	4.550180436880117e-05	-7.004910823381711e-05	5.0606347409675e-05	Cyb5rl
208154	0.004968007770081537	0.006606193988794756	0.005898567330803055	Btla
11602	0.0	0.0	0.0	Angpt4
67374	0.011199749571382358	0.004091100175545321	0.007895474602144207	Jam2
29817	-0.0026645448472486302	-0.002899435000131216	-0.0035267436305243833	Igfbp7
68016	-0.0	-0.0	-0.0	Cavin4
67295	-0.0005630786672467319	-0.00038703824066411573	0.0007396872776526117	Rab3c
15450	0.0	0.0	0.0	Lipc
14773	0.0001776475934754519	-0.0011248939055220385	0.0010895805535198284	Grk5
277468	0.0	0.0	0.0	Slc39a12
269019	-0.0	-0.0	-0.0	Stk32a
109019	0.0008372129337553203	0.0010851280185729965	0.001300368019861186	Nabp1
20969	1.268192603867735e-05	2.622507232942221e-05	4.462899387025342e-05	Sdc1
73379	0.0008268368173602849	0.00016980336170429455	0.00031132246302135395	Dcbld2
20288	0.002694311356074971	0.0067293066854641325	0.004801068515909913	Msr1
110446	-0.006157940753370586	-0.011046562599365475	-0.0066904659600144365	Acat1
15939	0.0019077511405452522	0.0026266447615512535	0.0022958094870098597	Ier5
234857	0.0012580581597115153	0.000542388018082408	0.0016245459046364472	Spire2
14761	0.000803230505681238	0.001819121002114218	0.0019485096418751804	Gpr27
245595	0.0005688857394453733	-0.0008651958905888319	0.00012494761786001395	Zfp711
70405	0.0	0.0	0.0	Calml3
21389	0.0	0.0	0.0	Tbx6
218341	9.561320993211448e-05	-0.00038997672888254313	0.0003627836656707087	Rfesd
21960	-0.0	-0.0	-0.0	Tnr
20447	-0.00012011141831190174	-3.832519807291139e-05	-0.00024185932461333686	St6galnac3
110893	0.0	0.0	0.0	Slc8a3
381853	0.0	0.0	0.0	Gipr
104943	-0.0023029625261542027	-0.002426353218333208	-0.0029498303550330143	Fam110c
29862	0.009422224162344946	0.008034461410071327	0.008788106926059422	Ninj2
65963	-0.0	-0.0	-0.0	Tmem176b
16525	-0.0036748263333348397	-0.0024117554545617123	-0.003773001281507939	Kcnk1
11839	-0.0	-0.0	-0.0	Areg
21816	0.0	0.0	0.0	Tgm1
11307	0.0037752928513921655	0.0006280848133229427	-1.7360474155425765e-05	Abcg1
16493	0.0	0.0	0.0	Kcna5
20536	0.0008440664483537998	0.00014981654881351944	0.00037363529338069174	Slc4a3
16181	-0.0	-0.0	-0.0	Il1rn
53321	-0.002176010793328293	-0.0008638874510790575	-0.0015109748788483754	Cntnap1
15118	1.966805562433282e-05	0.00019836446016157174	4.8062568092196435e-05	Has3
110876	0.0	0.0	0.0	Scn2a
68099	0.001093605939737369	-3.214664776571785e-05	0.0006394034741111844	Cibar1
627049	0.0011268470810239823	0.0019871793865962836	0.0023624505835299573	Zfp800
20377	0.0018878815133201127	0.005640990033397574	0.004757724130767221	Sfrp1
76547	-0.0005807136639719546	0.00013352041704387834	-5.743853683520739e-05	Tmem101
20423	4.6731981977286005e-06	1.011680933291673e-05	-8.554664289111696e-06	Shh
80976	0.0	0.0	0.0	Syt13
54326	0.0008525112264806834	-0.00394172858974586	0.0006883239436654921	Elovl2
11684	0.00011228976835858067	-0.0001631086398640431	0.00013395324218008338	Alox12
16772	-0.0010845232875950808	-9.650138566743164e-05	-0.0013867591490222938	Lama1
21786	-0.0	-0.0	-0.0	Tff3
77593	-8.038342714334394e-05	0.00027036784005160205	0.00041608330774824977	Usp45
64340	-0.00033649735207296616	0.0007702284141166275	0.0007242266336586566	Dhx38
330671	0.00018425252278176464	6.048962390209505e-05	0.00014531009698304508	B4galnt4
209212	0.002980320255724732	0.0022876793097637055	0.0012931740953487844	Osgin2
19245	0.0016941854702655318	0.0038659180422207415	-0.00042514216721344805	Ptp4a3
382913	0.0004940484114392431	0.0005238561833218702	0.0008874068008227125	Neil2
68070	0.00042463696979944723	-0.0004731927323400151	-9.279074204549968e-05	Pdzd2
320974	-0.005083004873897058	-2.2523172438963263e-05	-0.004818886166360918	Lrrn4
74490	-0.0	-0.0	-0.0	Mamstr
18548	0.0	0.0	0.0	Pcsk1
213469	-0.0	-0.0	-0.0	Lgi3
72310	0.0	0.0	0.0	Nkg7
105243	0.00023097184587018367	0.00010504191027239766	0.00025811293122264805	Slc9a3
22063	0.0010556025624803775	0.0040302504914381514	0.000723658605645206	Trpc1
105675	-0.002001142219731279	0.0009634086746256656	-0.0006643033632069843	Ppif
432530	-0.00141085750344236	-0.0012590858935700143	-0.0013632643466843133	Adcy1
58222	-0.0	-0.0	-0.0	Rab37
68082	0.0037008704840148228	0.0023778995957242184	0.004373576360052605	Dusp19
110033	-0.0009717649314547935	-2.393019642333727e-05	-0.0009904279121811914	Kif22
108052	0.0	0.0	0.0	Slc14a1
66513	-0.0	-0.0	-0.0	Tab1
216292	-0.0005595893679814115	-0.0013128002407949554	-0.0007261874663785417	Mettl25
116837	0.001713945724125141	-0.0006534883474992908	0.0005593546911974689	Rims1
67819	0.0011186588927729305	0.0005253242115871855	-0.0003401750415046872	Derl1
27261	-0.0	-0.0	-0.0	Dok3
320865	-0.0005412405923051353	-0.001404623661520788	-0.0035337110076042702	Cdh18
239188	-0.0014077874522347624	-0.0009492226598048114	-0.0012064462645860882	Enox1
245555	-0.0028213171930617366	-0.002075219910774345	-0.002524483239789024	Nexmif
67703	0.0003650855996590162	0.0009128983453256848	0.0004298567464250398	Kirrel3
84035	0.0006072811696536269	3.5012445897051625e-05	0.00041572581611714314	Kremen1
235041	-0.0006282769327858205	-0.0017143424935875645	-0.000989803774269047	Kank2
56461	0.0	0.0	0.0	Kcnip3
66109	6.478547392908356e-06	-4.907713844041926e-08	3.79879579781118e-06	Tspan13
216856	0.0	0.0	0.0	Nlgn2
26377	0.00054058819731546	-0.0002784072819073071	0.0005362870378638442	Dapp1
208795	-0.005447933087510487	-0.0028139674181325053	-0.005643328426908262	Tmem63a
497097	-0.0	-0.0	-0.0	Xkr4
68010	0.0002836161440774498	-0.00021164712202746994	-0.0004738128546864629	Bambi
23850	-0.00041841989837221257	-0.0007886267388560848	0.0010820235119953614	Pappa2
330908	0.0001464146510636278	-1.3018681547918767e-05	0.00035543738427612297	Opcml
20776	0.0	0.0	0.0	Tmie
73747	0.0007488639965600874	0.0005670787337505827	0.0006676779631182791	Shld1
94091	0.0005817478073937086	0.002022913551704602	0.0010443556136143055	Trim11
246104	0.005106440412052079	0.005775048345517666	0.00828841536740136	Rhbdl3
319660	0.0	0.0	0.0	Agmo
14681	-0.0009062290890925967	-0.0031561068418532257	-0.00536158524134545	Gnao1
16373	-0.0019051574533862907	0.0016891765027497458	0.000738276108728953	Irx3
12643	-0.0	-0.0	-0.0	Chad
12311	0.00010903624322426095	0.00018859996190772962	0.00012441303802596118	Calcr
53972	0.0006032969765014081	0.0009063910264198382	0.0009495641725916409	Ngef
105827	-0.0	-0.0	-0.0	Amigo2
72685	9.183489998143972e-05	0.0019582697870826203	-0.00019293972131934642	Dnajc6
75568	-0.0041936328229299135	-0.0004934426538206256	-0.0036199732867550185	Capsl
114713	0.0001526333148907472	5.353223967956055e-06	8.266446747760515e-05	Rasa2
268747	0.0	0.0	0.0	Carmil3
229699	0.008958151437881399	0.0035643495087148043	0.002273781335198326	Slc16a4
14420	-0.002787011071362207	-0.0025683447412840747	-0.0030165604352159355	Galc
19725	-0.00028542926632247717	0.00010202404979775027	-0.00014881848162117843	Rfx2
12700	-0.0	-0.0	-0.0	Cish
279766	0.0	0.0	0.0	Rhbdd3
15430	0.0	0.0	0.0	Hoxd10
243755	-0.001088494784775258	-0.002946697268885459	-0.0005632179997013278	Slc13a4
50874	0.00044106636864570673	0.001102482059288403	-0.0007598287664441403	Tmod4
408022	0.0005716937075554312	0.00014951654986562117	0.0007181048920247797	Primpol
67893	-0.004211535742167663	0.0018841971117020532	-0.002036228721978026	Tmem86a
208228	6.09949480759669e-05	-0.0003030028018908274	0.00015220432552686119	Mob3a
77889	-0.0011638258313707336	0.002729703547783812	0.0017270184518210073	Lbh
13082	-0.0015504184475914244	0.0008224091824386861	0.00011213315314604589	Cyp26a1
209966	0.0014368161721744956	0.0005430028476826166	0.0009232013430776162	Pgbd5
77056	-0.0013773934374063789	0.0012809266225834424	-0.0018597029955441228	Tmco4
16147	0.0	0.0	0.0	Ihh
245827	-0.0	-0.0	-0.0	Fat2
140742	-0.0058276523960519595	-0.003977946377760874	-0.008062803259328934	Sesn1
101497	-0.0009424867259378677	-0.0007805548394560445	-0.0009857396480931952	Plekhg2
71240	-0.00025849119488165716	-0.00014383228552521094	2.6920725521782954e-05	Osbpl7
231050	-0.00525147131546212	-0.001011589804204612	-0.003330237274109022	Galnt11
11601	-0.0006321514944171371	-0.0026612937054245355	-0.0032460385308830855	Angpt2
223917	-0.0	-0.0	-0.0	Krt79
209584	0.00013904696558087037	-0.0015514619879960698	0.0003325086696872165	Tyw3
74895	-0.003029659593624889	-0.0026256889631821215	-0.003467517394888884	Ccdc181
338403	-0.00035296840873166044	0.0001565209252967633	-0.00030926744753775556	Cndp1
14373	0.0	0.0	0.0	G0s2
12458	-0.0	-0.0	-0.0	Ccr6
72003	0.004157787435772635	0.0017848934252034532	0.004193895019974392	Synpr
72780	0.0	0.0	0.0	Rspo3
18534	-0.0	-0.0	-0.0	Pck1
20229	-0.008293805585127568	-0.005750984971451342	-0.010489608190824966	Sat1
64242	0.0	0.0	0.0	Ngb
13850	0.0007982106848034918	-0.0002527739509386199	0.002051391446858576	Ephx2
19876	-0.005233209696018553	0.0007001357308274004	-0.003215855955888768	Robo1
13363	-0.0004465662664336399	-0.000988951290908332	-0.0006799322496843224	Dhh
54650	-0.0007626124049328869	-0.0003200286071769621	-0.0005606269652857955	Sfmbt1
320560	-0.0011723038718194519	0.00484923371486636	0.0011625700875234526	Dennd5b
232333	-1.5469124631286957e-05	-0.00030335862293374966	0.00041912495794387336	Slc6a1
108153	-0.0009182552678038165	0.002252302187764354	0.0018500440231783875	Adamts7
68642	-0.00015510750781705742	0.0003532024909798565	-7.317257914795547e-05	Tmem216
80901	0.0	0.0	0.0	Cxcr6
78286	-0.0003873431255243628	-6.201568229024357e-05	-0.00020833940433933687	Nav2
22342	0.0009814632184194847	-0.0019575437922663983	-0.002763258470686358	Lin7b
77782	-0.00035049621064121253	-7.760778690356008e-05	-0.0002953595339173176	Polq
22412	7.305616508069821e-07	1.3525754865833831e-06	5.4405327069613575e-06	Wnt9b
18453	0.000897259220030197	0.00031198939992383774	0.0009888057912916248	P4hb
407823	-5.563837175504381e-05	-5.1374631444686516e-05	-6.503817171753603e-05	Baz2b
14067	0.0006207989979306891	0.0009357563952084216	0.0015254268413862225	F5
16535	-0.00020202370949357296	-0.00033288695827690933	-0.0007593701792643953	Kcnq1
192187	0.00010108258841706562	-0.002696174868006961	0.0011935506627178763	Stab1
28146	0.001244835721697829	0.000888724004257139	0.0013248977886717124	Serp1
239743	-0.0018707468360276707	-0.00020846215307293974	-0.003743799766636436	Klhl6
12971	-0.001795995743854322	-0.0014094121734829585	-0.0016910649302302363	Crym
74386	-0.0005141881947512581	-0.0003479303087539523	-0.0005247957941068345	Rmi1
109294	-0.00412281355429839	-0.002780642046970628	-0.006438216125594449	Prex2
70454	0.0005227335841636007	0.0003880537392186557	0.0005960540918044302	Cenpl
79235	0.0	0.0	0.0	Lrat
20296	0.00031260978692427297	0.00021156674234677644	0.0003016838414357237	Ccl2
17885	-0.0	-0.0	-0.0	Myh8
14080	-0.0	-0.0	-0.0	Fabp1
66990	0.00015362746315800157	-3.9718506836953607e-05	4.9017276660256324e-05	Tmem134
15368	-0.00353983554257278	-0.0005731625892548052	-0.0013034208933754114	Hmox1
216560	-0.001346934496310459	-0.0018920525848467493	-0.001232950183865838	Wdpcp
14114	-0.006012764096045928	-0.00447349982505732	-0.009025555620271766	Fbln1
58198	-0.001777815668343682	-0.005253031241339774	-0.004560095970983937	Sall1
76566	-0.0008081031358995565	-0.000612667326965578	-0.0004160607648206121	Rflnb
17193	7.899768723091616e-06	-1.9467547769301996e-05	-1.8484454494587517e-06	Mbd4
99010	0.0003828453028465362	0.0005047955510270032	0.00032270351070650755	Lpcat4
52463	-0.0025661814882245813	-0.0026085284614252506	-0.0033397770797997466	Tet1
231207	0.00471552786663533	0.006273572972233822	0.0076329118630311145	Cpeb2
71839	-0.001773476129453293	-0.0015778421643085397	-0.002473208306698534	Osgin1
13003	0.0	0.0	0.0	Vcan
242523	0.0	0.0	0.0	Dmrta1
380713	0.0011010440467578147	0.00025583040441639016	0.001191689004354797	Scarf1
14120	-0.0011811188569636518	-0.0017083057925007653	-0.002576261402605413	Fbp2
270192	-0.0	-0.0	-0.0	Rab6b
225358	0.0003894846817301318	0.00021967098712167603	0.00037888785309227554	Fam13b
22350	0.0002508802857458013	0.0011479301165232645	0.0016112048713936126	Ezr
104346	0.0006755705076413284	0.0020438156961504993	0.0014077591556830521	Gas8
77630	0.0	0.0	0.0	Prdm8
74199	9.756672864781677e-05	9.335463913824332e-05	-1.8899069448285738e-05	Vit
11927	-0.00020052771271116058	-0.0003515862685467418	-0.0004038861400680609	Atox1
103511	0.0	0.0	0.0	Calhm5
30059	-0.0049685092760906515	-0.0008925801500605508	-0.0038872994706095907	Timm10
231134	-0.0	-0.0	-0.0	Dok7
94229	0.0001438870442179839	-7.369666575755598e-05	0.00013861155949831104	Slc4a10
240023	-0.0010895207142569453	-0.0007311063223414417	-0.0012480161437093283	Pnldc1
16404	0.0011572955376695582	0.00311742061699901	0.00031188936863914686	Itga7
54131	-0.0009451172637958835	0.000896761632519908	-0.0003809877279792188	Irf3
240185	-0.0008981528297111275	-0.0011040077826779523	0.0009082674054848195	Jcad
67196	3.599161606775467e-05	3.4765310409293975e-05	0.00010368038730543245	Ube2t
14919	0.004331770517241681	-0.0010943464589506585	0.0007824057900268923	Gucy2e
12840	0.0	0.0	0.0	Col9a2
12825	-0.0	-0.0	-0.0	Col3a1
72930	0.00015244786075578203	0.00015430173578828588	0.00012064877838875986	Ppp2r2b
243574	0.00019925110657238035	9.336151353774205e-05	0.00012906327501909778	Kbtbd8
67419	0.002190457905472883	0.0005568400383229249	-0.0026594196167163894	Armh4
242607	-4.821881664497773e-06	1.3057821528711028e-06	-5.530423762826571e-06	Slc1a7
71911	0.003514490032610984	0.002948192878538959	0.004967007824260192	Bdh1
20202	0.0	0.0	0.0	S100a9
80890	0.0004677541696105378	0.0005982447913611531	-0.00021310646372329502	Trim2
12810	-0.000132745162005012	-0.0014543451331720054	-0.0008443621225956141	Coch
13008	0.0007193664705616859	0.0004264067595239999	0.00037284880535021263	Csrp2
12326	0.0008926014659085558	0.002059459870044475	0.0020631704077368664	Camk4
218772	-0.002389090950415194	-0.00149580548598385	-0.0008660955686158589	Rarb
77577	-0.00021187339497432875	-0.001791212552934187	0.00035866116134864313	Spns3
226830	-0.01797177850960505	-0.013883273982902532	-0.013008293437344142	Smyd2
333088	0.0	0.0	0.0	Kcp
17228	-0.0	-0.0	-0.0	Cma1
12827	0.0005871445596336106	-4.206937581109138e-05	0.00027499772868715865	Col4a2
16403	0.0002298107613224791	-8.86719618817558e-05	0.00017665367080354127	Itga6
66591	-0.0007104651417192804	-0.0009707407074990579	-0.002792956702612642	Mad2l1bp
233875	-0.00013600362041020465	0.0006372250865126201	0.0008015891267728193	Ino80e
21426	0.0029111826798574126	0.006526645762327218	0.004357043854445453	Tfec
14687	-4.808699923733853e-05	-9.721478987277812e-06	2.0100225011451177e-05	Gnaz
211798	-8.487478457106076e-05	-9.814475723727672e-06	-7.244492089628216e-05	Mfsd9
217306	-0.0	-0.0	-0.0	Cd300e
224674	0.00016300921677952777	-0.0004890719525959208	-0.00015219325975687775	Slc37a1
20618	0.0	0.0	0.0	Sncg
75141	1.5570504281393033e-05	1.5749375423354152e-05	2.872510491182734e-05	Rasd2
16399	0.0	0.0	0.0	Itga2b
15442	-0.002958888040888621	-0.0016831664155427834	-0.002603335708264863	Hpse
52857	-0.0	-0.0	-0.0	Gramd1a
219228	7.410485965493473e-05	-0.000764631694973609	0.0008081629321619278	Pcdh17
22403	0.0	0.0	0.0	Ccn5
22249	-0.00015769941408909523	-0.0009943385632768871	-0.0008209939393020687	Unc13b
14081	-0.00020327934157288464	-3.225190754955502e-05	-0.00010321237593783072	Acsl1
230379	0.005521262187530783	-0.002953431825285144	0.00294711146444416	Acer2
140580	0.0002478326620695982	0.00016992413311682657	0.0002306278895242027	Elmo1
16438	-0.000758002653030378	-0.0004253486964982633	-0.0006239510598982429	Itpr1
240087	0.001116171004821269	-0.00010323195974259406	0.0003083550954979431	Mdc1
73728	0.0	0.0	0.0	Psd
193838	0.002100630832909992	0.0017429980241298727	0.0019990522355052315	Eme2
50784	0.0018767631527427083	0.0010971838951379764	0.002311020501666002	Plpp2
56316	-0.0005552094698084129	0.0004112925028473751	0.0037407496980734743	Ggcx
116939	-0.0019451707645921931	-0.00404364662626436	-0.0026950469991283135	Pnpla3
12448	-0.0012423758999798849	-0.0005464364566151612	-0.00028862323415221965	Ccne2
242860	0.0059057477122100984	0.004535509450172151	0.005891205748004788	Rsbn1l
20419	4.746283297844993e-05	0.0004054506265411571	-0.00036067567764723544	Shcbp1
228482	0.00030147289034134937	-2.884440276609332e-05	0.00015656550769341758	Arhgap11a
16768	0.0	0.0	0.0	Lag3
108797	-0.0003708008760294335	-0.0015319114841952793	-0.001537051793704568	Mex3b
234854	-0.005530685478797821	-2.8711296517930516e-05	-0.003950313119967431	Cdk10
66771	2.5562812857824287e-05	-1.0342170408374852e-05	9.658183105540246e-06	Gid4
14732	0.00021485149060197921	0.00015543251692767243	0.00011260728895167925	Gpam
218877	0.0	0.0	0.0	Sema3g
11606	0.0026965135682481536	0.0008384058785128321	0.0013493715686268635	Agt
76960	6.189748798775736e-05	6.747283748289702e-05	6.126434592706367e-05	Bcas1
14412	-0.0	-0.0	-0.0	Slc6a13
66522	-0.00440378084474077	-0.003653075979624942	-0.0018799130122194635	Pgpep1
226409	-0.0002241527691584682	-0.00035756612093509546	-0.0006138066638233142	Zranb3
109245	0.0030759120863627053	0.0006043152764188572	-0.0002969254276401561	Lrrc39
78797	-0.0025728142854284253	1.3375753269708275e-05	-0.002182256354381312	Ndor1
544963	-0.0004022032356228701	-0.0003612258788835516	-0.0004176139807353489	Iqgap2
54634	0.0	0.0	0.0	Magix
84004	0.0	0.0	0.0	Mcam
20273	-3.743130713717899e-05	-9.215091580818582e-06	-2.2486506524557603e-05	Scn8a
384214	-4.6332975130491196e-05	-0.0003561291066283335	-0.0003421661808904407	Ephx4
67198	-0.0001998382318290915	-0.000815061237049346	0.0003492358956133115	Spats2l
57344	-0.00036286487501652567	0.002218231007281823	-0.0010714616277018977	As3mt
269643	0.005322305305162467	0.0037109045973122263	0.006765580746121951	Ppp2r2c
21898	0.0	0.0	0.0	Tlr4
17389	0.0006897032919047389	-0.0001928480888384083	0.0007374161606541055	Mmp16
56700	-3.302096580578325e-05	-4.101538089386447e-05	-3.658922343046023e-05	Glmp
11745	-0.0008614422056175885	0.0012063524644459732	0.0008636974612683106	Anxa3
225742	-0.0	-0.0	-0.0	St8sia5
29857	-0.00041463211176782694	0.0012604473997045616	-0.0027418886969251435	Mapk12
268451	6.587486457178202e-06	1.8805705273581327e-05	1.1546599030781326e-05	Rab11fip4
286942	-0.0	-0.0	-0.0	Kif19a
243328	-0.0	-0.0	-0.0	Slc29a4
271786	-0.0007045334884992937	-0.0005492388530044318	-0.0009028196593366535	Galnt13
16909	-0.0	-0.0	-0.0	Lmo2
27419	0.0	0.0	0.0	Naglu
271005	0.0011488046611260985	0.0001746561923805735	0.0008618872640549768	Klhdc1
170768	-0.005517565017464385	-0.002043725292614816	-0.004597911028964056	Pfkfb3
72287	0.0002006815776412544	0.003470108349793478	0.0019495191356146732	Plekhf1
68566	0.0	0.0	0.0	Caly
54195	-0.0	-0.0	-0.0	Gucy1b1
14613	-4.691551940324595e-05	-0.00029430935214071793	-0.0003795290317678769	Gja5
19273	-0.0014153870948106658	0.0005156190590433762	-0.0007829746567545547	Ptpru
68393	0.0029041962739244655	-0.0003697879797602976	0.0027749997077611077	Mogat1
268527	0.00015742392866837385	-0.0001625179439683636	0.0009787819313506563	Greb1
71781	-0.0	-0.0	-0.0	Slc16a14
14183	-0.00014029960816028413	0.0001600354391843084	-8.719663371365685e-05	Fgfr2
18784	-0.0	-0.0	-0.0	Pla2g5
18526	0.0007986683198009226	-0.0003281591934725199	0.0005171444955193294	Pcdh10
11363	-0.00577767008071187	0.004196688886259264	-0.002495530331156961	Acadl
72016	0.00017298345727815258	-1.7473123986886998e-05	0.00010248071889870896	Tedc2
75668	0.000591547652242818	0.0006758184043189208	0.0008949215965666717	Rasl10a
14432	-0.0	-0.0	-0.0	Gap43
29877	0.0005606530039413763	0.0013554873452900596	0.0011328137642329227	Hdgfl3
11513	-0.0019969750164740745	-0.0049591690705351205	-0.0014736271442284902	Adcy7
14534	-0.00396085196154059	0.0012953198929038009	-0.0014413778785313063	Kat2a
13011	0.03587692142930965	0.028118481768451862	0.04956390734354841	Cst7
93835	-0.0026423551928773186	-0.002395854543693674	-0.005621545845851412	Amn
14560	-0.0	-0.0	-0.0	Gdf10
231691	-0.0	-0.0	-0.0	Sds
20319	0.0	0.0	0.0	Sfrp2
269615	-0.0	-0.0	-0.0	Plch2
67138	-0.0030105726827847415	-0.0023533162765574157	-0.0013403745772604446	Herc6
65970	0.0008830098332910725	0.00035101381094027224	0.0002083571099177904	Lima1
72002	-0.0	-0.0	-0.0	Slc39a5
74020	-0.004780062618089683	-0.0025995534120615044	-0.006225444375325192	Cpne4
67580	0.0	0.0	0.0	Lrrc18
15370	0.0	0.0	0.0	Nr4a1
110962	-8.384984642892976e-05	-0.0010611505721502545	-0.0004841867062356508	Mbd6
20295	-0.0	-0.0	-0.0	Ccl17
380863	-3.57689937892219e-05	-1.2393962657604421e-05	-2.7507079178881248e-05	Tmem171
271711	0.0016254036002301927	0.0006316391285544489	0.0015159370467639664	Tmem169
71532	0.002914229207960356	0.0018634086886888566	0.003569470586146609	Fam217b
94040	7.166178424607931e-05	0.0007341044519128374	0.0033137118712054593	Clmn
353282	-0.0015697865935612224	-0.0024940076766858314	-0.0030891369448297033	Sfmbt2
67216	0.0001226919107247927	5.906123345394972e-05	0.0002639557654900239	Mboat2
54353	-0.011456931661207214	-0.005082797722497039	-0.008592454477619426	Skap2
83946	-0.0008666424888453232	-0.000379550659993628	-0.0009500188420441499	Phip
574402	-0.0	-0.0	-0.0	Gpr17
18400	0.0	0.0	0.0	Slc22a18
22351	-0.0	-0.0	-0.0	Vill
22370	0.0010659988050862699	0.004970820658893401	-0.0009630420611676781	Vtn
20350	9.220555451123084e-05	-0.0047239504260615395	-0.003707767243516956	Sema3f
245026	0.00014937613643502422	0.0001970121819037104	0.00018855564816979353	Col6a6
27060	-0.012317047463527292	-0.009260640125941421	-0.016063659345016985	Tcirg1
242939	0.0	0.0	0.0	Cpz
71994	0.00014207995983864496	0.00016136121082643221	0.0001485181760586215	Cnn3
16997	-0.008839800254170785	-0.003998732288452643	-0.005789930459932164	Ltbp2
210356	-0.0015695206765167138	-0.0008181089909505784	-0.0012906462681608005	Nckap5
243780	-7.731542798111023e-05	-0.00011395440717168234	-2.3858088917603796e-06	Dennd11
241525	-0.0017519314113266283	-0.0019654060662017496	-0.0026861418064977383	Ypel4
230775	0.0	0.0	0.0	Adgrb2
16570	-0.006914104043052877	-0.006191424112132119	-0.006925674814187323	Kif3c
319670	0.00028931127381765035	0.0007838920567917253	0.0007515657580934689	Eml5
54720	0.00015993458765851064	-0.00045742900109476715	-0.0009717309653878591	Rcan1
228778	0.0010318491499945106	-0.000272559374633047	0.00044340879868887253	6820408C15Rik
56745	-0.0	-0.0	-0.0	C1qtnf1
245684	-0.001760971688336066	-0.0021463975792630893	-0.005790799084355479	Cnksr2
319229	-0.0	-0.0	-0.0	Sctr
16842	0.011652470026695038	-0.00010279363710276359	0.0074655386472088775	Lef1
227327	0.0010892747118504784	0.0008071880557066885	0.0011700888710609863	B3gnt7
20391	0.0	0.0	0.0	Sgca
319953	0.002331897733350952	0.0008696863419441166	0.001372941402594948	Ttll1
170745	7.898594940777034e-05	0.0001307145124527556	0.0001869471984770438	Xpnpep2
23985	-0.0007017980329357106	-0.005381547448440251	-0.002292384118208516	Slc26a4
50779	-0.0	-0.0	-0.0	Rgs6
15277	0.008464084476871803	0.0009366291745078388	0.0006119903935693104	Hk2
234740	-0.002425646446828494	0.0008083470771959663	-7.237430061990214e-05	Tmem231
52589	0.0007315194358842367	0.0005296395483327194	0.0006456335757136972	Ncald
20389	-0.0	-0.0	-0.0	Sftpc
320840	0.0	0.0	0.0	Negr1
14605	0.0010245440963799876	-0.005151135549457411	-0.004573229964977231	Tsc22d3
103710	3.384013631982743e-05	-4.5939930761767906e-05	2.4064817000991476e-05	Slc35e4
16513	9.061330024540076e-05	-0.00010990104408253979	-3.498218871115319e-05	Kcnj10
381798	-0.0	-0.0	-0.0	4930590J08Rik
27226	0.0	0.0	0.0	Pla2g7
214580	-0.0007395010991771843	0.0007141971128013844	-4.5900995705107474e-05	Pstk
78977	0.000894908525079002	0.0003224220172608876	0.003330734420854873	Popdc3
17060	-0.0004822978679016747	0.002885628999290697	0.001300478633542042	Blnk
53313	0.0	0.0	0.0	Atp2a3
12550	-0.00015395330676604095	0.0003704316175485452	0.0003243207669308415	Cdh1
18769	0.001669206119645864	0.00036045171365878893	0.0020837345082808877	Pkig
53324	-0.0008282552987335243	0.0005174310769097238	-0.0005848964797949802	Nptx2
13131	-0.00014129352732321086	-0.00013308298076214337	-0.00013247990489614504	Dab1
229595	-0.0005271238715604975	0.00036823833831759	-0.0001292376560965534	Adamtsl4
320100	0.0	0.0	0.0	Relt
68802	0.0007764582997569871	0.0008060034427461275	0.000892558965855748	Mypn
103968	7.775453332610474e-05	-1.3590124369724644e-06	2.5280381932911186e-05	Plin1
66902	-0.0007123617990687887	-0.0006733822436360515	-0.0006988100630566907	Mtap
12449	0.0019529504037717352	0.0005605898018505117	0.0017906992069141273	Ccnf
70928	0.0011602482576573312	0.0017044351973405382	0.0020796182289647344	Trim69
53374	0.0008912814440638527	-2.143490118769722e-05	-0.00030558756231901076	Chst3
245945	-0.0005571359785146974	-0.0013042272713388837	0.00038175969939941264	Rbm47
21935	-0.0032032233715436724	-0.0019725350295112087	-0.0021818959722641694	Tnfrsf17
50490	0.0007445061755267476	-0.004128268800566727	0.0004743521305208857	Nox4
75869	-0.0010319860360776907	-0.003183807897185233	-0.0005027673403578293	Arl5b
245269	-0.0008980525167753596	-0.0021886142024837674	0.0006044920712315581	Nim1k
14017	0.0	0.0	0.0	Evi2a
140577	-0.0012906748014910512	-0.0006347235043221808	-0.00031196047845454423	Ankrd6
20343	0.0022482424127770123	-0.001472954747411624	0.0019084654163825853	Sell
66548	0.0	0.0	0.0	Adamtsl5
230103	0.0	0.0	0.0	Npr2
231503	-0.0015147042535560012	-0.0005827608000196445	-0.0015923606607782623	Tmem150c
68352	0.0	0.0	0.0	Aspdh
29818	-0.0	-0.0	-0.0	Hspb7
24053	-0.0	-0.0	-0.0	Sgcg
70370	0.0	0.0	0.0	Fbln7
76142	0.004595709492401485	0.0047650963565937406	0.005150926811590957	Ppp1r14c
76757	0.0	0.0	0.0	Trdn
24001	-0.002294125699808621	-0.002716207899663918	-0.0030115870806228977	Tiam2
12931	-0.00014752086335997284	-0.00019605207649880986	-0.00017383480608648312	Crlf1
67993	3.565288468539786e-05	-0.00015787572867166964	5.232467003778297e-05	Nudt12
16162	0.003511729341450786	0.0004727502118997688	0.002806314103916917	Il12rb2
16658	-0.0004307844907825892	0.0010175010989162394	-0.0003636601788171339	Mafb
