	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
14419	-0.0031341042953762694	-0.0	-0.0	0.0	Gal	not_expressed	
12007	0.0019541867009001163	0.0	0.0	0.0	Azgp1	not_expressed	
21789	-0.0003975505843150028	-0.0	-0.0	0.0	Tfpi2	not_expressed	
13849	0.004074293788843449	0.0	0.0	0.0	Ephx1	not_expressed	
229791	-0.004962005940830101	-0.0	-0.0	0.0	Plppr4	not_expressed	
64103	0.004338143437197539	0.0	0.0	0.0	Tnmd	not_expressed	
14080	-0.00023080261395386377	-0.0	-0.0	0.0	Fabp1	not_expressed	
20296	-0.00045622747074482395	-0.0	-0.0	0.0	Ccl2	not_expressed	
79235	0.0013902856613694854	0.0	0.0	0.0	Lrat	not_expressed	
13386	0.0020716323048637947	0.0	0.0	0.0	Dlk1	not_expressed	
69693	0.0053623904392227145	0.0	0.0	0.0	Pof1b	not_expressed	
12351	-0.011280598636810388	-0.0	-0.0	0.0	Car4	not_expressed	
14938	-0.0132543505607484	-0.0	-0.0	0.0	Gzma	not_expressed	
70370	0.0009340327333792496	0.0	0.0	0.0	Fbln7	not_expressed	
217306	-0.0017780685501065908	-0.0	-0.0	0.0	Cd300e	not_expressed	
12825	-0.034432995736063975	-0.0	-0.0	0.0	Col3a1	not_expressed	
231134	-0.0038497234361843766	-0.0	-0.0	0.0	Dok7	not_expressed	
103511	0.0064764792960298944	0.0	0.0	0.0	Calhm5	not_expressed	
17228	-0.0033718179666494866	-0.0	-0.0	0.0	Cma1	not_expressed	
170952	0.0010045141402356872	0.0	0.0	0.0	Prima1	not_expressed	
58243	0.013220542523025404	0.0	0.0	0.0	Nap1l5	not_expressed	
12505	0.007725886894818034	0.0	0.0	0.0	Cd44	not_expressed	
53313	0.0025818924958064767	0.0	0.0	0.0	Atp2a3	not_expressed	
76757	0.0015588758167414433	0.0	0.0	0.0	Trdn	not_expressed	
242050	-0.0021023049110264137	-0.0	-0.0	0.0	Igsf10	not_expressed	
29818	-0.0023690314329773577	-0.0	-0.0	0.0	Hspb7	not_expressed	
68352	0.0009982000373800193	0.0	0.0	0.0	Aspdh	not_expressed	
66528	-0.0003997993480331003	-0.0	-0.0	0.0	Smim5	not_expressed	
21928	0.0003745342925000727	0.0	0.0	0.0	Tnfaip2	not_expressed	
11807	-0.003742214836526345	-0.0	-0.0	0.0	Apoa2	not_expressed	
21924	0.0023829337358990286	0.0	0.0	0.0	Tnnc1	not_expressed	
171469	-0.0011385458888329033	-0.0	-0.0	0.0	Gpr37l1	not_expressed	
19039	-0.0043739911456854574	-0.0	-0.0	0.0	Lgals3bp	not_expressed	
93761	-0.004655709221525479	-0.0	-0.0	0.0	Smarca1	not_expressed	
18389	0.003989656715918627	0.0	0.0	0.0	Oprl1	not_expressed	
12654	0.0027004214488884687	0.0	0.0	0.0	Chil1	not_expressed	
11803	0.00014779449475575844	0.0	0.0	0.0	Aplp1	not_expressed	
226999	-0.005450265248321512	-0.0	-0.0	0.0	Slc9a2	not_expressed	
18596	0.0064082311601653215	0.0	0.0	0.0	Pdgfrb	not_expressed	
114644	0.004188072107119149	0.0	0.0	0.0	Slc13a3	not_expressed	
209837	-0.012446513531170902	-0.0	-0.0	0.0	Slc38a5	not_expressed	
56745	-6.775146498161375e-05	-0.0	-0.0	0.0	C1qtnf1	not_expressed	
230775	0.0035934664137159907	0.0	0.0	0.0	Adgrb2	not_expressed	
15370	0.009548312354772388	0.0	0.0	0.0	Nr4a1	not_expressed	
67580	0.0009954603507748652	0.0	0.0	0.0	Lrrc18	not_expressed	
17085	0.012719853910001706	0.0	0.0	0.0	Ly9	not_expressed	
54698	-0.013606257798473182	-0.0	-0.0	0.0	Crtam	not_expressed	
17380	-0.0007137359791419749	-0.0	-0.0	0.0	Mme	not_expressed	
19011	-0.009512361730412169	-0.0	-0.0	0.0	Endou	not_expressed	
114679	0.0006664101413451388	0.0	0.0	0.0	Selenom	not_expressed	
20319	0.0029250972745650263	0.0	0.0	0.0	Sfrp2	not_expressed	
231691	-0.007989139349625364	-0.0	-0.0	0.0	Sds	not_expressed	
22370	-0.00393161809118075	-0.0	-0.0	0.0	Vtn	not_expressed	
22351	-0.0011440573160459385	-0.0	-0.0	0.0	Vill	not_expressed	
18400	0.005025142989501915	0.0	0.0	0.0	Slc22a18	not_expressed	
574402	-0.010363824539254728	-0.0	-0.0	0.0	Gpr17	not_expressed	
14126	-0.002579683187511462	-0.0	-0.0	0.0	Ms4a2	not_expressed	
69454	-0.0031588022373844216	-0.0	-0.0	0.0	Clic3	not_expressed	
211739	-0.012817543866653675	-0.0	-0.0	0.0	Vstm2a	not_expressed	
224024	0.020998340106350013	0.0	0.0	0.0	Scarf2	not_expressed	
14840	-0.00661846845937971	-0.0	-0.0	0.0	Gsg1	not_expressed	
14125	2.384261224093583e-05	0.0	0.0	0.0	Fcer1a	not_expressed	
21956	0.0005111150709900266	0.0	0.0	0.0	Tnnt2	not_expressed	
338369	-0.00273113652414155	-0.0	-0.0	0.0	Tmem220	not_expressed	
106878	-0.0036591046063334655	-0.0	-0.0	0.0	Smim3	not_expressed	
14264	-0.0016636916555187588	-0.0	-0.0	0.0	Fmod	not_expressed	
56534	0.007299936050646556	0.0	0.0	0.0	Hspb3	not_expressed	
68566	0.001438129119668176	0.0	0.0	0.0	Caly	not_expressed	
12346	-0.005972293213230511	-0.0	-0.0	0.0	Car1	not_expressed	
21786	-0.0004111983145191585	-0.0	-0.0	0.0	Tff3	not_expressed	
70405	0.005927006636457652	0.0	0.0	0.0	Calml3	not_expressed	
71690	0.0010935050848377105	0.0	0.0	0.0	Esm1	not_expressed	
11688	0.0025435968314431127	0.0	0.0	0.0	Alox8	not_expressed	
12501	0.000941252414109239	0.0	0.0	0.0	Cd3e	not_expressed	
59308	9.873402897350302e-05	0.0	0.0	0.0	Emcn	not_expressed	
19329	-0.0036068036682958306	-0.0	-0.0	0.0	Rab17	not_expressed	
107527	-0.004556730079571702	-0.0	-0.0	0.0	Il1rl2	not_expressed	
14412	-0.001549315425977454	-0.0	-0.0	0.0	Slc6a13	not_expressed	
56644	0.012964358276553577	0.0	0.0	0.0	Clec7a	not_expressed	
11450	-0.002891720908623401	-0.0	-0.0	0.0	Adipoq	not_expressed	
245020	0.0008883933100928453	0.0	0.0	0.0	Slc35g2	not_expressed	
56496	0.004047308011172804	0.0	0.0	0.0	Tspan6	not_expressed	
15572	-0.0015828267368123046	-0.0	-0.0	0.0	Elavl4	not_expressed	
114886	0.032112746383916174	0.0	0.0	0.0	Cygb	not_expressed	
272031	-0.00023584412591409854	-0.0	-0.0	0.0	Plppr1	not_expressed	
70727	-0.000290956727472078	-0.0	-0.0	0.0	Rasgef1a	not_expressed	
17130	0.008221650407205875	0.0	0.0	0.0	Smad6	not_expressed	
71781	-0.003028874883289286	-0.0	-0.0	0.0	Slc16a14	not_expressed	
71099	0.0039193624714234454	0.0	0.0	0.0	Tssk4	not_expressed	
11606	-0.0036536394298330404	-0.0	-0.0	0.0	Agt	not_expressed	
218877	0.00577587855615194	0.0	0.0	0.0	Sema3g	not_expressed	
16909	-0.0050087002547276735	-0.0	-0.0	0.0	Lmo2	not_expressed	
271786	0.0009083580889922741	0.0	0.0	0.0	Galnt13	not_expressed	
243328	-0.005978152527839217	-0.0	-0.0	0.0	Slc29a4	not_expressed	
17984	-0.0008412085075686562	-0.0	-0.0	0.0	Ndn	not_expressed	
18121	-0.004194116911308841	-0.0	-0.0	0.0	Nog	not_expressed	
21384	0.007328997307193974	0.0	0.0	0.0	Tbx15	not_expressed	
212032	-0.012469010462888314	-0.0	-0.0	0.0	Hk3	not_expressed	
19711	-0.004410281759169238	-0.0	-0.0	0.0	Resp18	not_expressed	
13609	-0.017532615759747686	-0.0	-0.0	0.0	S1pr1	not_expressed	
22422	-0.005364302440786548	-0.0	-0.0	0.0	Wnt7b	not_expressed	
12839	-0.016262776274186198	-0.0	-0.0	0.0	Col9a1	not_expressed	
118454	-0.001216466204110345	-0.0	-0.0	0.0	Gjc2	not_expressed	
225742	-0.00015362277613975003	-0.0	-0.0	0.0	St8sia5	not_expressed	
11745	0.0024201405795673263	0.0	0.0	0.0	Anxa3	not_expressed	
21898	0.015613385217031803	0.0	0.0	0.0	Tlr4	not_expressed	
14432	-0.00043305252859789014	-0.0	-0.0	0.0	Gap43	not_expressed	
11829	-0.001982431151235909	-0.0	-0.0	0.0	Aqp4	not_expressed	
12978	-0.022304804731846907	-0.0	-0.0	0.0	Csf1r	not_expressed	
100040591	-0.0007441906117460623	-0.0	-0.0	0.0	Kcnj13	not_expressed	
241452	-0.0018107039539332743	-0.0	-0.0	0.0	Dhrs9	not_expressed	
69590	-0.024244455637142132	-0.0	-0.0	0.0	Gpx8	not_expressed	
23923	-0.005998686784475589	-0.0	-0.0	0.0	Aadat	not_expressed	
77318	0.0007844331783020474	0.0	0.0	0.0	Ankrd55	not_expressed	
64176	0.0032499053615832134	0.0	0.0	0.0	Sv2b	not_expressed	
21743	-0.002553195832596528	-0.0	-0.0	0.0	Inmt	not_expressed	
107766	-0.0005725902207392665	-0.0	-0.0	0.0	Haao	not_expressed	
16197	0.0015445969099378274	0.0	0.0	0.0	Il7r	not_expressed	
19220	0.004206665325732595	0.0	0.0	0.0	Ptgfr	not_expressed	
239364	-0.00028546098392974635	-0.0	-0.0	0.0	Tspyl5	not_expressed	
27056	-0.004166952939496267	-0.0	-0.0	0.0	Irf5	not_expressed	
15896	-0.0008528886979406658	-0.0	-0.0	0.0	Icam2	not_expressed	
26874	0.006828872779183043	0.0	0.0	0.0	Abcd2	not_expressed	
231162	0.0006514799137715879	0.0	0.0	0.0	Cytl1	not_expressed	
21922	-0.0003598334847815238	-0.0	-0.0	0.0	Clec3b	not_expressed	
80837	-0.01616893112227654	-0.0	-0.0	0.0	Rhoj	not_expressed	
72925	-0.00281023936566409	-0.0	-0.0	0.0	Marchf1	not_expressed	
170743	0.004575746678160451	0.0	0.0	0.0	Tlr7	not_expressed	
233733	-0.0014539853717963713	-0.0	-0.0	0.0	Galnt18	not_expressed	
57814	0.008061677819708447	0.0	0.0	0.0	Kcne4	not_expressed	
22671	-0.0023154056810551125	-0.0	-0.0	0.0	Rnf112	not_expressed	
14945	0.002759223301378826	0.0	0.0	0.0	Gzmk	not_expressed	
67375	0.001452056036789434	0.0	0.0	0.0	Qprt	not_expressed	
16431	-0.00537377736126963	-0.0	-0.0	0.0	Itm2a	not_expressed	
225341	-0.0014735346652700913	-0.0	-0.0	0.0	Lims2	not_expressed	
27409	-0.004923021784584613	-0.0	-0.0	0.0	Abcg5	not_expressed	
233246	-0.0005610828458386249	-0.0	-0.0	0.0	Ano5	not_expressed	
16493	0.005943109033587477	0.0	0.0	0.0	Kcna5	not_expressed	
11839	-0.0016220013208219032	-0.0	-0.0	0.0	Areg	not_expressed	
68680	0.0035051679136171	0.0	0.0	0.0	Fitm1	not_expressed	
18548	0.0013747373407898354	0.0	0.0	0.0	Pcsk1	not_expressed	
22229	-0.007750345053563993	-0.0	-0.0	0.0	Ucp3	not_expressed	
211550	0.0036347328043977523	0.0	0.0	0.0	Tifa	not_expressed	
11687	0.001769363282822482	0.0	0.0	0.0	Alox15	not_expressed	
20339	-0.0015373320494498478	-0.0	-0.0	0.0	Sele	not_expressed	
78376	0.0021734515237224142	0.0	0.0	0.0	Sapcd1	not_expressed	
18113	-0.010358738092473008	-0.0	-0.0	0.0	Nnmt	not_expressed	
105827	-0.0022342172819376197	-0.0	-0.0	0.0	Amigo2	not_expressed	
12311	0.0003180782824586813	0.0	0.0	0.0	Calcr	not_expressed	
319660	0.012137202539337338	0.0	0.0	0.0	Agmo	not_expressed	
20776	0.0007760833339599912	0.0	0.0	0.0	Tmie	not_expressed	
94332	-0.0029133977023192616	-0.0	-0.0	0.0	Cadm3	not_expressed	
15111	0.0007787408212777814	0.0	0.0	0.0	Hand2	not_expressed	
67573	-0.0006384531519178012	-0.0	-0.0	0.0	Loxl4	not_expressed	
104885	-0.00020944393941065974	-0.0	-0.0	0.0	Tmem179	not_expressed	
13370	-0.001761708680642833	-0.0	-0.0	0.0	Dio1	not_expressed	
56461	0.0001105018919704937	0.0	0.0	0.0	Kcnip3	not_expressed	
108052	0.006042689341923373	0.0	0.0	0.0	Slc14a1	not_expressed	
58222	-0.0027061973614550617	-0.0	-0.0	0.0	Rab37	not_expressed	
72310	0.00033501758815132913	0.0	0.0	0.0	Nkg7	not_expressed	
213469	-0.0023303637966147882	-0.0	-0.0	0.0	Lgi3	not_expressed	
18667	0.0003195741193770743	0.0	0.0	0.0	Pgr	not_expressed	
212974	-0.008380921098892137	-0.0	-0.0	0.0	Pgghg	not_expressed	
67564	-0.001281192358695355	-0.0	-0.0	0.0	Tmem35a	not_expressed	
237010	0.0035568900338991904	0.0	0.0	0.0	Klhl4	not_expressed	
109857	0.0037585991758464	0.0	0.0	0.0	Cbr3	not_expressed	
16176	-0.0014507993962377132	-0.0	-0.0	0.0	Il1b	not_expressed	
241568	-0.0064976256218819955	-0.0	-0.0	0.0	Lrrc4c	not_expressed	
98752	0.0025523877988346353	0.0	0.0	0.0	Fcrla	not_expressed	
20680	-0.0018954159672823425	-0.0	-0.0	0.0	Sox7	not_expressed	
12723	0.00018324728306969848	0.0	0.0	0.0	Clcn1	not_expressed	
211228	-0.0012732265558844107	-0.0	-0.0	0.0	Lrrc25	not_expressed	
12390	0.0016448283503712273	0.0	0.0	0.0	Cav2	not_expressed	
14313	-0.00497343585657395	-0.0	-0.0	0.0	Fst	not_expressed	
78134	-0.007038567169713895	-0.0	-0.0	0.0	Lpar4	not_expressed	
15450	0.0003038108093553925	0.0	0.0	0.0	Lipc	not_expressed	
68016	-0.0014565446118356543	-0.0	-0.0	0.0	Cavin4	not_expressed	
11602	0.0003456204475102457	0.0	0.0	0.0	Angpt4	not_expressed	
68764	-0.0006652796653737186	-0.0	-0.0	0.0	Cdhr3	not_expressed	
320129	-4.490783114365123e-05	-0.0	-0.0	0.0	Grk3	not_expressed	
13041	0.004391274147177301	0.0	0.0	0.0	Ctsw	not_expressed	
20295	-0.0029187572739268895	-0.0	-0.0	0.0	Ccl17	not_expressed	
380785	0.0021559500868169883	0.0	0.0	0.0	Begain	not_expressed	
12683	0.002843373516183694	0.0	0.0	0.0	Cidea	not_expressed	
12494	-0.0015554217751928888	-0.0	-0.0	0.0	Cd38	not_expressed	
213417	0.00283096393890064	0.0	0.0	0.0	Klhdc8a	not_expressed	
19659	-0.0024349050675833398	-0.0	-0.0	0.0	Rbp1	not_expressed	
18782	-0.006211120238556428	-0.0	-0.0	0.0	Pla2g2d	not_expressed	
320747	0.0041197044255368255	0.0	0.0	0.0	Lingo4	not_expressed	
66901	0.00011670188979517407	0.0	0.0	0.0	Proz	not_expressed	
230163	-0.004350526857686227	-0.0	-0.0	0.0	Aldob	not_expressed	
63993	-0.0010452781809050713	-0.0	-0.0	0.0	Slc5a7	not_expressed	
54519	0.004552428963798626	0.0	0.0	0.0	Apbb1ip	not_expressed	
13516	-0.005614592783504333	-0.0	-0.0	0.0	Epyc	not_expressed	
319229	-0.0008092546690677141	-0.0	-0.0	0.0	Sctr	not_expressed	
435965	-0.0013475620916915145	-0.0	-0.0	0.0	Lrp3	not_expressed	
277468	0.005485086802136088	0.0	0.0	0.0	Slc39a12	not_expressed	
110876	0.0006088464265199157	0.0	0.0	0.0	Scn2a	not_expressed	
16181	-0.005140688056420782	-0.0	-0.0	0.0	Il1rn	not_expressed	
20201	0.0034932011503744686	0.0	0.0	0.0	S100a8	not_expressed	
76156	-0.004574414650243258	-0.0	-0.0	0.0	Fam131b	not_expressed	
18619	0.002038884835922879	0.0	0.0	0.0	Penk	not_expressed	
22409	0.0038381090752157114	0.0	0.0	0.0	Wnt10a	not_expressed	
216795	-0.0007303846592747295	-0.0	-0.0	0.0	Wnt9a	not_expressed	
80286	-0.0015000243238622168	-0.0	-0.0	0.0	Tusc3	not_expressed	
13040	0.008985397576963424	0.0	0.0	0.0	Ctss	not_expressed	
223917	-0.0010737301347815635	-0.0	-0.0	0.0	Krt79	not_expressed	
245827	-0.001095581073117953	-0.0	-0.0	0.0	Fat2	not_expressed	
63828	0.0024353484420055983	0.0	0.0	0.0	Fn3k	not_expressed	
20928	0.012252394919807053	0.0	0.0	0.0	Abcc9	not_expressed	
216049	-0.001707736749924804	-0.0	-0.0	0.0	Zfp365	not_expressed	
16527	-0.002600641123539477	-0.0	-0.0	0.0	Kcnk3	not_expressed	
217125	0.0008092843271993907	0.0	0.0	0.0	Samd14	not_expressed	
74580	0.001064274026113898	0.0	0.0	0.0	Pyroxd2	not_expressed	
216616	0.011252710844278499	0.0	0.0	0.0	Efemp1	not_expressed	
67272	-0.005175421020445094	-0.0	-0.0	0.0	Cmtm5	not_expressed	
23893	0.004360934723449086	0.0	0.0	0.0	Grem2	not_expressed	
14961	-0.002601815111443717	-0.0	-0.0	0.0	H2-Ab1	not_expressed	
12481	0.004969443088838744	0.0	0.0	0.0	Cd2	not_expressed	
17082	-0.002076784296729258	-0.0	-0.0	0.0	Il1rl1	not_expressed	
218763	-0.004336437420586827	-0.0	-0.0	0.0	Lrrc3b	not_expressed	
12143	0.0031533163091541846	0.0	0.0	0.0	Blk	not_expressed	
93874	0.007416460785615121	0.0	0.0	0.0	Pcdhb3	not_expressed	
65115	-0.009370815297574046	-0.0	-0.0	0.0	Bean1	not_expressed	
68428	-0.006425397285693934	-0.0	-0.0	0.0	Steap3	not_expressed	
104080	-0.004739584082893785	-0.0	-0.0	0.0	Nxph4	not_expressed	
71091	0.0036621688603496157	0.0	0.0	0.0	Cdkl1	not_expressed	
232078	-0.0024368784963787094	-0.0	-0.0	0.0	Thnsl2	not_expressed	
16889	-0.011612453827010108	-0.0	-0.0	0.0	Lipa	not_expressed	
19288	-0.004210055333278996	-0.0	-0.0	0.0	Ptx3	not_expressed	
109225	0.012113249412048223	0.0	0.0	0.0	Ms4a7	not_expressed	
69671	0.006473201045396653	0.0	0.0	0.0	Tmem52	not_expressed	
23845	0.0008467942228010995	0.0	0.0	0.0	Clec5a	not_expressed	
64242	0.008895848246793915	0.0	0.0	0.0	Ngb	not_expressed	
20537	-0.001306915453183864	-0.0	-0.0	0.0	Slc5a1	not_expressed	
13346	0.004350202778543405	0.0	0.0	0.0	Des	not_expressed	
27280	0.017026422210309755	0.0	0.0	0.0	Phlda3	not_expressed	
16173	0.004250209392279453	0.0	0.0	0.0	Il18	not_expressed	
13655	-0.0026634505038659623	-0.0	-0.0	0.0	Egr3	not_expressed	
434341	0.008221295040870916	0.0	0.0	0.0	Nlrc5	not_expressed	
50915	0.010241850857410166	0.0	0.0	0.0	Grb14	not_expressed	
327957	0.0010382147761095497	0.0	0.0	0.0	Scimp	not_expressed	
17313	-0.0028054800981771625	-0.0	-0.0	0.0	Mgp	not_expressed	
228550	-0.0004706584556636998	-0.0	-0.0	0.0	Itpka	not_expressed	
14758	-0.003321222700174283	-0.0	-0.0	0.0	Gpm6b	not_expressed	
56471	-0.007972606224531574	-0.0	-0.0	0.0	Stmn4	not_expressed	
12796	-0.0011531313463753754	-0.0	-0.0	0.0	Camp	not_expressed	
232333	-0.0011265855526666107	-0.0	-0.0	0.0	Slc6a1	not_expressed	
13082	0.004210260639480122	0.0	0.0	0.0	Cyp26a1	not_expressed	
243616	-0.004138209228409769	-0.0	-0.0	0.0	Slc6a11	not_expressed	
30955	0.0014238022533828178	0.0	0.0	0.0	Pik3cg	not_expressed	
23967	-0.004513473214579819	-0.0	-0.0	0.0	Osr1	not_expressed	
74748	0.001452740938715815	0.0	0.0	0.0	Slamf8	not_expressed	
20965	-0.0014425507694198368	-0.0	-0.0	0.0	Syn2	not_expressed	
56221	-0.0027300477904092357	-0.0	-0.0	0.0	Ccl24	not_expressed	
13654	-0.0016931565086790933	-0.0	-0.0	0.0	Egr2	not_expressed	
14173	0.0016828698354253765	0.0	0.0	0.0	Fgf2	not_expressed	
16159	0.0008741771945066423	0.0	0.0	0.0	Il12a	not_expressed	
246728	0.0003855872928974514	0.0	0.0	0.0	Oas2	not_expressed	
17528	-0.002730920480275602	-0.0	-0.0	0.0	Mpz	not_expressed	
77794	0.0014194859653779421	0.0	0.0	0.0	Adamtsl2	not_expressed	
16950	0.005754953614734014	0.0	0.0	0.0	Loxl3	not_expressed	
68777	0.0010889048134901833	0.0	0.0	0.0	Tmem53	not_expressed	
20198	0.0073314580788197475	0.0	0.0	0.0	S100a4	not_expressed	
14373	0.0041785822601565215	0.0	0.0	0.0	G0s2	not_expressed	
72780	0.004390195355909705	0.0	0.0	0.0	Rspo3	not_expressed	
18534	-0.007869736247416647	-0.0	-0.0	0.0	Pck1	not_expressed	
12458	-0.002446354160339376	-0.0	-0.0	0.0	Ccr6	not_expressed	
16426	0.002661627602922847	0.0	0.0	0.0	Itih3	not_expressed	
22268	-0.0009430437440126877	-0.0	-0.0	0.0	Upk1b	not_expressed	
69903	-0.00016262289544561885	-0.0	-0.0	0.0	Rasip1	not_expressed	
20274	-0.00039856572645682225	-0.0	-0.0	0.0	Scn9a	not_expressed	
12700	-0.004169884706658664	-0.0	-0.0	0.0	Cish	not_expressed	
208890	-0.000328305283774581	-0.0	-0.0	0.0	Slc26a7	not_expressed	
30806	-0.0007852460784285508	-0.0	-0.0	0.0	Adamts8	not_expressed	
171166	-0.003301393723029962	-0.0	-0.0	0.0	Mcoln3	not_expressed	
54167	-0.00030645765907096176	-0.0	-0.0	0.0	Icos	not_expressed	
67937	-0.0024216086288770563	-0.0	-0.0	0.0	Tmem59l	not_expressed	
237831	0.0014193762293791205	0.0	0.0	0.0	Slc13a5	not_expressed	
223881	-1.2150884122309901e-05	2.264537869607416e-07	-1.6315722483036328e-06	-1.8580260352643744e-06	Rnd1	neither	0.3054856921450634
103551	4.327533090292805e-06	2.6829639423884607e-07	2.2912295036138784e-06	2.022933109375032e-06	Epop	neither	0.07713092815373168
12393	5.777825956809684e-05	3.5134301264955266e-07	-1.7695606944344206e-05	-1.8046949956993757e-05	Runx2	neither	0.28062638341587104
320557	0.0013468677751383884	3.8109950101748777e-07	3.753869118738587e-05	3.715759168636838e-05	Fam169a	neither	0.19612933006674285
23850	-0.005202743909007401	2.2346390055570602e-06	0.0028514012237921185	0.0028491665847865614	Pappa2	neither	0.2665954592661321
22412	8.252951919150984e-06	3.548677688897245e-06	9.137183492203698e-06	5.588505803306453e-06	Wnt9b	neither	0.971681436772532
268451	-6.570922396106152e-05	3.757450291109862e-06	1.8314357257348174e-05	1.4556906966238312e-05	Rab11fip4	neither	0.024692843698342556
497097	-6.97963948485608e-05	4.186688320405749e-06	2.1297508123585183e-05	1.7110819803179433e-05	Xkr4	neither	-0.029874136713188
242700	0.00039769311053579364	4.338659037444833e-06	-7.843401182472057e-06	-1.2182060219916889e-05	Ifnlr1	neither	0.16357487796671039
66109	-9.345081880167161e-06	4.389074470845479e-06	3.301224175812569e-06	-1.0878502950329098e-06	Tspan13	neither	-0.6203772926080808
327954	2.0730289055060652e-05	4.410795432384969e-06	3.1050401645315766e-06	-1.3057552678533928e-06	Dnah2	neither	0.8294916099892956
70381	-0.0004833433871135868	5.052255416715493e-06	0.00011455947940477659	0.0001095072239880611	Tecpr1	neither	0.2694402753360018
235040	6.9776977239675035e-06	5.935657244285779e-06	7.249069098871575e-06	1.3134118545857961e-06	Atg4d	neither	2.0088392422448553
107508	0.0002480690616455506	8.810921735077206e-06	-3.217272067663115e-05	-4.098364241170835e-05	Eprs	neither	0.3807435150260551
66771	-9.802583980063468e-05	9.29388527332168e-06	-4.700179681937156e-07	-9.763903241515397e-06	Gid4	neither	-0.03394012944342764
23921	-6.370493650188129e-05	9.771544059245885e-06	-1.998143141624603e-05	-2.9752975475491916e-05	Sh2b2	neither	-0.022867046813563694
22376	-0.0010893992984020817	1.0470433600702421e-05	5.646434737072673e-05	4.5993913770024306e-05	Was	neither	0.028653098594796613
54486	-0.0001863647349927986	1.0594389492260422e-05	-5.6813369206948e-05	-6.740775869920843e-05	Hpgds	neither	-0.05388885256232524
72151	-0.0001169909862304025	1.0656357449849645e-05	-6.233419853973653e-06	-1.6889777303823297e-05	Rfc5	neither	-0.015333718542333204
208228	0.0007341034111717261	1.1044842222287984e-05	-8.370454145362554e-05	-9.474938367591353e-05	Mob3a	neither	0.3630671515565648
21960	-0.00012698871233322056	1.1509301606748968e-05	3.598184357552008e-05	2.447254196877111e-05	Tnr	neither	0.32140531860085436
20650	4.0106014341979744e-05	1.1656533670293332e-05	5.6339881387100784e-06	-6.022545531583254e-06	Sntb2	neither	1.1255569284573697
106389	2.9315275962699005e-05	1.2209537318634842e-05	-2.4320369823314097e-05	-3.6529907141948935e-05	Eaf2	neither	0.7404138080515081
110962	0.002572725647133361	1.3059521672737965e-05	-0.0003448519963902794	-0.0003579115180630173	Mbd6	neither	0.23382389145239202
20969	0.00021792217054857332	1.4378781209939123e-05	8.077802933222203e-06	-6.30097827671692e-06	Sdc1	neither	0.3966399532693802
107305	-6.078337305999052e-05	1.4524493865508891e-05	3.8543648495685564e-05	2.4019154630176673e-05	Vps37c	neither	-0.3038794752925074
76044	0.00015527228471393846	1.6404693235187063e-05	3.602026078699092e-05	1.9615567551803854e-05	Ncapg2	neither	0.5221699259799305
16847	-0.0005886061180659717	1.7686197796370198e-05	-0.00011292925181908855	-0.00013061544961545874	Lepr	neither	0.17102984280875957
55988	-0.0001089139590137454	2.2863996438418144e-05	7.430124698557146e-06	-1.5433871739860998e-05	Snx12	neither	-0.34882508808447904
208158	0.0004981672648706202	2.3023465048956222e-05	6.503165441653632e-05	4.20081893675801e-05	Map6d1	neither	0.06282834389015063
75141	4.605682886033847e-05	2.3436878869629356e-05	1.9169427106676444e-05	-4.267451762952912e-06	Rasd2	neither	1.733197355281617
71720	0.0006184427728497002	2.3446774148323112e-05	-0.00029169137410973447	-0.0003151381482580576	Osbpl3	neither	0.35828592229016104
15118	-0.0003515438265554665	2.582654718269478e-05	5.7888092552205393e-05	3.206154536951061e-05	Has3	neither	0.10380071935853433
75564	-0.00015573781035621115	2.6549443710080013e-05	3.309568166955906e-05	6.546237959479044e-06	Rsph9	neither	-0.15557184951539985
109205	-0.0018699660606842578	2.8008061578475494e-05	0.0008161641225467394	0.000788156060968264	Sobp	neither	0.1396177949617577
239319	0.00023183467551410076	2.8178429610322855e-05	-3.841421786498272e-05	-6.659264747530558e-05	Card6	neither	0.6256537523649938
74666	0.0012504873824964922	2.9240588680092074e-05	9.201982096150684e-06	-2.0038606583941388e-05	4930432K21Rik	neither	0.3967021639175802
67216	-0.000963187128238366	3.264752374882135e-05	0.00010763196445682814	7.498444070800679e-05	Mboat2	neither	0.1546529673230873
52276	-0.0020016107223409744	3.3534697386510534e-05	-2.1561617008784847e-05	-5.509631439529538e-05	Cdca8	neither	0.17244139014795706
100039795	0.0003273328250734414	3.4860146113743346e-05	-4.6483094434149535e-05	-8.134324054789288e-05	Ildr2	neither	0.2305433541105055
16526	0.00019220614358831018	3.688196852934972e-05	6.356908085059468e-05	2.668711232124496e-05	Kcnk2	neither	0.7187030488484528
208650	-0.0013734816780931183	3.8307123770391706e-05	0.0002989793430024712	0.0002606722192320795	Cblb	neither	0.17498662993135033
14268	-0.00041503881854378224	3.985340449241848e-05	8.248940397442984e-05	4.2635999482011356e-05	Fn1	neither	0.004963826038920739
230582	-0.0003030550831182288	3.99731460918001e-05	5.427376434802314e-06	-3.4545769656997784e-05	Cyb5rl	neither	0.00035445687636280455
16574	0.000904576697376702	4.3521182731741006e-05	5.7333333191804735e-05	1.3812150460063729e-05	Kif5c	neither	0.3593876861023615
232146	0.00010396256463040846	4.479068364198017e-05	6.549516721156675e-05	2.070448356958658e-05	Eva1a	neither	1.305883779672224
