Unnamed: 0	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
15507	-0.0124378493375378	-0.0028574416947934	-0.00834605962125	-0.0054886179264566	Hspb1	neither	0.751493070568068
58223	-0.002220312595728	-0.002855385471047	-0.00197362381492	0.0008817616561269	Mmp19	neither	2.911974674072504
22422	-0.0053643024407865	-0.0028382962637783	-0.0038802225735291	-0.0010419263097507	Wnt7b	neither	0.3896241726079102
76527	0.0048900911844903	-0.0028362005925311	-0.0028399932077702	-3.792615239074388e-06	Il34	neither	-1.296806026690319
245555	0.0044225121336441	-0.0028213171930617	-0.0020752199107743	0.0007460972822873	Nexmif	neither	-1.5706626041956222
14420	0.0076912812612621	-0.0027870110713622	-0.002568344741284	0.0002186663300781	Galc	neither	-0.8566077974298404
74039	-0.0055898712462706	-0.0027711395060591	8.72201006551463e-05	0.0028583596067143	Nfam1	neither	1.063241487424484
27056	-0.0041669529394962	-0.0027699000067588	-0.0005260026102616	0.0022438973964971	Irf5	neither	1.255846119342382
213435	-0.0049276229915091	-0.0027579850884224	-0.0032544395742484	-0.0004964544858259	Mylk3	neither	0.7071733926660078
29817	0.0026482962479856	-0.0026645448472486	-0.0028994350001312	-0.0002348901528825	Igfbp7	neither	-2.375898797074017
16011	0.0071815632894081	-0.002657379402808	-0.0019706039874705	0.0006867754153374	Igfbp5	neither	-0.3708274043052013
93835	-0.0046400845865235	-0.0026423551928773	-0.0023958545436936	0.0002465006491836	Amn	neither	0.7613054989067553
19220	0.0042066653257325	-0.0025749418514071	-0.0008587448718731	0.001716196979534	Ptgfr	neither	-0.506245760943806
78797	-0.012601554221279	-0.0025728142854284	1.3375753269708277e-05	0.0025861900386981	Ndor1	neither	0.4973955516394956
52463	-0.0025895754085666	-0.0025661814882245	-0.0026085284614252	-4.234697320066932e-05	Tet1	neither	2.8421959855827708
170799	0.009901439231426	-0.002555227399669	-0.0003746007667753	0.0021806266328936	Rtkn2	neither	-0.63206132446284
12162	0.0045959286573822	-0.0025503830698784	-0.0004140998837032	0.0021362831861752	Bmp7	neither	-1.0171651864001163
18595	-0.0086021581398884	-0.0025288939992746	-0.0084014721298185	-0.0058725781305438	Pdgfra	neither	0.6659999808761475
103711	0.009802471952582	-0.0025070965861727	-0.0097544882369594	-0.0072473916507866	Pnpo	neither	-0.6905968610159405
69487	-0.0037302144684479	-0.0025046614119241	-0.0041269024039853	-0.0016222409920611	Ndufaf5	neither	1.9049477516073885
55985	0.0039966970602652	-0.0024759857070571	-0.0009685780038697	0.0015074077031873	Cxcl13	neither	-1.5261735115096544
20893	0.0061395216515705	-0.0024656084666127	-0.0005507283509445	0.0019148801156681	Bhlhe40	neither	-0.9880728743065904
12142	0.0034672677064413	-0.0024396103723274	-0.0010302143525828	0.0014093960197446	Prdm1	neither	-1.7373854047800188
234740	-0.0077403066953391	-0.0024256464468284	0.0008083470771959	0.0032339935240244	Tmem231	neither	0.9783077459505982
16776	0.0057541760199107	-0.0024018272943669	-0.0012093295888631	0.0011924977055037	Lama5	neither	-0.8672046023691661
218772	0.001716457023863	-0.0023890909504151	-0.0014958054859838	0.0008932854644313	Rarb	neither	-1.415137198125533
93761	-0.0046557092215254	-0.0023817877149309	0.0030704349100075	0.0054522226249385	Smarca1	neither	0.5346348211761167
20856	0.0042816150779381	-0.0023691740295888	-0.0014277028921687	0.0009414711374201	Stc2	neither	-1.1776053201091594
12227	0.0035194256547509	-0.0023651770755359	-0.0003693767526339	0.001995800322902	Btg2	neither	-1.7075483781004404
64293	0.0027208646524248	-0.0023258640638254	-0.0007524745285983	0.0015733895352271	Stk32b	neither	-1.9305683576689143
11717	0.0047922166874169	-0.0023256916208849	-0.0028667193304619	-0.0005410277095769	Ampd3	neither	-1.1560196440884865
21987	0.0053638842751321	-0.0023105244375627	-0.001154139005715	0.0011563854318477	Tpd52l1	neither	-1.073992175325443
104943	0.003000564844127	-0.0023029625261542	-0.0024263532183332	-0.000123390692179	Fam110c	neither	-1.686759724791321
24001	0.0059183912313932	-0.0022941256998086	-0.0027162078996639	-0.0004220821998552	Tiam2	neither	-0.9160433350842686
67795	0.0018137066172813	-0.0022637895242163	-0.0015248262213705	0.0007389633028458	Rnls	neither	-1.9873279947026024
18933	0.0039935736715475	-0.0022464917244679	-0.0018181603158131	0.0004283314086548	Prrx1	neither	-0.6710980846035599
224938	0.003616742481379	-0.0022362188625757	-0.0012082361817294	0.0010279826808463	Pja2	neither	-1.5905373883574006
76866	-0.0068738050320283	-0.0022241420821897	0.0008754625799355	0.0030996046621252	Morn1	neither	0.2713135196552886
20528	-0.0028735325913163	-0.0022104997524995	-0.0028186305596774	-0.0006081308071778	Slc2a4	neither	1.11381242527261
223864	0.0023912778188218	-0.0022064871258314	-0.001822797309289	0.0003836898165424	Rapgef3	neither	-1.3775878849278014
52009	0.0066003997543273	-0.0021974599229834	-0.0011266506694655	0.0010708092535178	Jpt2	neither	-0.8098078676699417
226591	-0.0020692551011047	-0.0021850571776477	-0.0011367498699645	0.0010483073076832	Tiprl	neither	3.147064984459959
53321	0.0050154147036	-0.0021760107933282	-0.000863887451079	0.0013121233422492	Cntnap1	neither	-1.0580707273990058
20613	-0.0047248607329138	-0.0021748573043607	-0.0013523269213944	0.0008225303829662	Snai1	neither	1.311164414983596
66673	0.0048331561953118	-0.0021690832616584	-0.001995456698647	0.0001736265630113	Sorcs3	neither	-0.8577775122059871
223435	0.0033848293786587	-0.0021461540696302	-0.0008084290457829	0.0013377250238472	Trio	neither	-1.5443688082635858
12972	0.0033009763849929	-0.0021339923288007	-0.002837841447222	-0.0007038491184213	Cryz	neither	-0.5801551060897381
207565	-0.0089190075489276	-0.0021189641025919	-0.0019078194298864	0.0002111446727055	Camkk2	neither	0.4344823817432558
26411	-0.0071466725426052	-0.0021105651584587	0.0010076901686209	0.0031182553270796	Map4k1	neither	0.598245344395009
18791	0.0038581120048062	-0.0020848499135559	-0.0014766644497176	0.0006081854638383	Plat	neither	-1.4519603370720953
207495	0.0047323492304439	-0.0020681183552197	-0.0026031832944516	-0.0005350649392318	Baiap2l2	neither	-0.6733160441218693
53418	0.0046350872810782	-0.0020477498726123	-0.0017864079594226	0.0002613419131896	B4galt2	neither	-1.0681942575689674
434130	-0.0082506819033915	-0.0020435221581969	1.4647531607040932e-05	0.002058169689804	Ccdc8	neither	0.2854126140196819
20515	0.0077288996886011	-0.0020254903384185	0.0003834518745267	0.0024089422129453	Slc20a1	neither	-0.584707687965017
105675	0.0056388089721713	-0.0020011422197312	0.0009634086746256	0.0029645508943569	Ppif	neither	-0.9457997054264814
11513	-0.0051044220868954	-0.001996975016474	-0.0049591690705351	-0.002962194054061	Adcy7	neither	0.7805943468202137
30954	0.0060955857995219	-0.0019893620197024	7.458929840395498e-06	0.0019968209495428	Siva1	neither	-0.6720412710214481
12183	0.003607809762465	-0.0019856938891309	-0.0006684428964396	0.0013172509926913	Bpgm	neither	-1.2722501227731622
194655	0.0109910188991393	-0.0019786377736664	-0.0031229299337817	-0.0011442921601153	Klf11	neither	-0.3507976029900622
58226	0.0059348267349075	-0.0019544810019739	-0.000333605176475	0.0016208758254989	Cacna1h	neither	-0.6819482210239354
14595	-0.0036051530920514	-0.0019544564727028	-0.0020626911242084	-0.0001082346515055	B4galt1	neither	1.5256590945600763
116939	0.0031108281050702	-0.0019451707645921	-0.0040436466262643	-0.0020984758616721	Pnpla3	neither	-1.0998907926573804
17897	-0.0026570987257376	-0.0019349758532407	-0.0014474039476794	0.0004875719055612	Myl3	neither	0.4752819251233499
65964	0.0055089218872454	-0.001926428214139	-0.0011470663872003	0.0007793618269386	Map3k20	neither	-0.8006618824031664
58994	-0.0038191031848101	-0.0019116620391314	-0.0021285062797231	-0.0002168442405917	Smpd3	neither	0.9404094068126176
16373	0.0053907611700252	-0.0019051574533862	0.0016891765027497	0.003594333956136	Irx3	neither	-0.7313734913406118
245049	0.0033006711428191	-0.0018991336666979	-0.0022405407894648	-0.0003414071227669	Myrip	neither	-1.334877736646954
14229	0.0118376923474065	-0.0018738603652011	0.0020966808180634	0.0039705411832645	Fkbp5	neither	-0.2687906894878129
239743	-0.0055186633363872	-0.0018707468360276	-0.0002084621530729	0.0016622846829547	Klhl6	neither	0.8745480498472441
22393	0.0017652409909828	-0.0018661032964589	-0.0015618521049738	0.0003042511914851	Wfs1	maternal	-2.5137488727612944
20475	-0.0023391652683205	-0.0018634606060035	0.000761429298081	0.0026248899040845	Six5	neither	0.7760229687448639
20216	0.0044060653832232	-0.0018431447647411	-0.0008245888256952	0.0010185559390458	Acsm3	neither	-0.4524517963437194
66395	0.0061014225909711	-0.001831121303025	0.0022274999726501	0.0040586212756752	Ahnak	neither	-0.7437071617733119
109254	0.0026360720055703	-0.0018128964839614	-0.0015237473415129	0.0002891491424485	Adtrp	neither	-1.7753614165637217
218763	-0.0043364374205868	-0.0018124637220375	0.002005469040761	0.0038179327627986	Lrrc3b	neither	0.5591175479549376
21823	0.0053989161642781	-0.0018058130747375	0.000257007233694	0.0020628203084315	Th	neither	-0.8316337681717397
338370	0.0077765876121573	-0.0018015390631441	-0.0042307935276419	-0.0024292544644978	Nalcn	neither	-0.4743442239355616
12971	0.0019979133332783	-0.0017959957438543	-0.0014094121734829	0.0003865835703713	Crym	neither	-2.188693751989683
22042	-0.0018325817130129	-0.001781895656149	-0.0015196572833711	0.0002622383727779	Tfrc	neither	2.908618441307865
58198	-0.0053294420255087	-0.0017778156683436	-0.0052530312413397	-0.003475215572996	Sall1	neither	0.482435795591248
71839	0.0022966660529638	-0.0017734761294532	-0.0015778421643085	0.0001956339651447	Osgin1	neither	-1.4383725748589218
245684	0.0112433893505365	-0.001760971688336	-0.002146397579263	-0.000385425890927	Cnksr2	neither	-0.3075132799360578
192216	0.0102290707136155	-0.0017605526000127	0.0024973142317056	0.0042578668317183	Tmem47	neither	-0.3768741991510323
13643	-0.0057931785726445	-0.0017579609818678	-0.0014248022134633	0.0003331587684045	Efnb3	neither	0.4775329543361176
381157	0.0121847614155514	-0.0017567514221227	0.0057113542033617	0.0074681056254844	Greb1l	neither	-0.2997376836061153
18164	-0.0025015946564734	-0.0017550887921691	-0.0036437443452674	-0.0018886555530982	Nptx1	neither	0.741789409622306
241525	-0.001718847003135	-0.0017519314113266	-0.0019654060662017	-0.0002134746548751	Ypel4	neither	0.9665292269408876
231130	-0.0038553976596541	-0.001736499029602	-0.0006424845976811	0.0010940144319209	Tnip2	neither	0.8609544744189652
207521	-0.0049784834466942	-0.0017284029084131	-0.0019644122975047	-0.0002360093890916	Dtx4	neither	0.431107932255734
272465	0.0013128896888041	-0.0017254450930617	-0.0014276972326697	0.000297747860392	Tmem255b	neither	-2.938779170066218
68631	0.0030491731921466	-0.0017223217242668	-0.0021390045079883	-0.0004166827837215	Cryl1	neither	-1.5404666732218353
56737	0.0052090766218717	-0.0017167233762366	-0.0003317710262927	0.0013849523499438	Alg2	neither	-0.7537326473910472
387314	0.0055743416426519	-0.001699743611996	-2.380074366868686e-05	0.0016759428683273	Tmtc1	neither	-0.6480834098711648
231238	-0.0072045602811646	-0.001689119863008	0.0004368494316197	0.0021259692946278	Sel1l3	neither	0.2547356817242288
70466	-0.0040263900443725	-0.0016841225797874	3.339069900494508e-05	0.0017175132787923	Ckap2l	neither	1.2467768241474282
14917	0.0026693707033887	-0.0016820845834922	3.124237599229176e-05	0.0017133269594845	Gucy2c	neither	-1.187435494817392
13685	-0.0090876729400328	-0.001667718490904	-0.0046923480121469	-0.0030246295212429	Eif4ebp1	neither	0.593828219716369
13809	0.0038047492033331	-0.0016567378781808	-0.0016992022081464	-4.246432996553046e-05	Enpep	neither	-0.6923248230975054
