entrez_id	symbol	clock_coefficient	P1_log2FC_control_L2C_vs_E2C	P1_dynamic_gene_class	P1_contribution_control	P1_contribution_A485	P1_contribution_A485_DUX	P3_contribution_control	P3_contribution_Brg1_matKO	P3_log2FC_control_L2C_vs_E2C
16147	Ihh	0.0105067355380972		not_expressed	0.0	0.0	0.0	-0.0063644336213253	0.0056044263971133	-0.3465897381650668
56631	Trim17	-0.0009667859892389		not_expressed	-0.0	-0.0	-0.0	-0.0003843753338975	-0.000531379179413	1.209762718570439
272428	Acsm5	0.0048438065928563		not_expressed	0.0	0.0	0.0	-0.0016238962004951	-0.0026982361667825	-0.4244805072628615
69590	Gpx8	-0.0242444556371421		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
64242	Ngb	0.0088958482467939		not_expressed	0.0	0.0	0.0	0.0	0.0	
80901	Cxcr6	0.0005664520643509		not_expressed	0.0	0.0	0.0	-0.0001090311662087	-3.203962974850913e-05	0.0460401716107988
231147	Sh3tc1	0.0042612119941628		not_expressed	0.0	0.0	0.0	-0.0030942353452002	-0.0042202183372857	-1.2165509226579587
14128	Fcer2a	-0.0012401438322674		not_expressed	-0.0	-0.0	-0.0	0.0005535333762892	0.0004982307272603	-0.5780575779996294
110784	Nr3c2	0.0186827031285817		not_expressed	0.0	0.0	0.0	0.0032382558386939	-0.0123182733344766	0.3203790601893815
75209	Sv2c	-0.001262769075308		not_expressed	-0.0	-0.0	-0.0	-0.0001097930305154	0.0006397296586361	0.620150192014832
19039	Lgals3bp	-0.0043739911456854		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
245827	Fat2	-0.0010955810731179		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
16399	Itga2b	0.0024751993370011		not_expressed	0.0	0.0	0.0	0.0001131310976575	-0.0005724559748165	-0.369329073467764
76441	Daam2	-0.0010334008571052		not_expressed	-0.0	-0.0	-0.0	0.0002606616583716	0.0002906520197347	-0.5577516982718806
11689	Alox5	-0.0195970288290682		not_expressed	-0.0	-0.0	-0.0	0.0101121460245954	0.0109252859095715	-0.5728388203066063
14632	Gli1	-0.0007526653687386		not_expressed	-0.0	-0.0	-0.0	-0.0002346789989225	-0.0001717707771599	0.8991008115286498
69671	Tmem52	0.0064732010453966		not_expressed	0.0	0.0	0.0	0.0	0.0	
241568	Lrrc4c	-0.0064976256218819		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
17528	Mpz	-0.0027309204802756		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
246728	Oas2	0.0003855872928974		not_expressed	0.0	0.0	0.0	0.0	0.0	
104080	Nxph4	-0.0047395840828937		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
56362	Sult1b1	-0.0012410907891444		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
19329	Rab17	-0.0036068036682958		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
106878	Smim3	-0.0036591046063334		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
104601	Mycbpap	-0.005334392917703		not_expressed	-0.0	-0.0	-0.0	-0.0014490278483086	-0.0002245097956424	0.7181548648495892
207728	Pde2a	-0.0092083133651582		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
103511	Calhm5	0.0064764792960298		not_expressed	0.0	0.0	0.0	0.0	0.0	
20618	Sncg	0.0044762204305266		not_expressed	0.0	0.0	0.0	0.0	0.0	
171180	Syt12	-0.0076563726313718		not_expressed	-0.0	-0.0	-0.0	0.0026939515637829	-0.0003722663403023	-0.1068658509037099
52857	Gramd1a	-0.0023297013053854		not_expressed	-0.0	-0.0	-0.0	0.0010708211514692	0.0017854335679131	-0.6638053543697391
22403	Ccn5	0.0114625168675366		not_expressed	0.0	0.0	0.0	-0.0061572235461945	-0.004601967219917	-1.47420263112715
20202	S100a9	0.0051745719364124		not_expressed	0.0	0.0	0.0	0.0	0.0	
333088	Kcp	0.0077089311174519		not_expressed	0.0	0.0	0.0	-0.0054257495148996	-0.0021220534980734	-1.123469284705118
15114	Hap1	0.0079218522771848		not_expressed	0.0	0.0	0.0	-0.0021706499914084	-0.0062469731141767	-0.4698258868979945
170725	Capn8	-0.002397466664412		not_expressed	-0.0	-0.0	-0.0	0.0009598098168518	0.0013989250051223	-0.6925536446816978
14840	Gsg1	-0.0066184684593797		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
229791	Plppr4	-0.0049620059408301		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
56534	Hspb3	0.0072999360506465		not_expressed	0.0	0.0	0.0	0.0	0.0	
12029	Bcl6b	0.0007606354762191		not_expressed	0.0	0.0	0.0	-0.0007258019144376	0.0002137569795435	-1.0357801026832771
18142	Npas1	-0.0094200342833246		not_expressed	-0.0	-0.0	-0.0	-0.0037587802832335	0.0011705954889084	0.6044111368015352
15896	Icam2	-0.0008528886979406		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
268709	Fam107a	-0.0031862413832543		not_expressed	-0.0	-0.0	-0.0	4.848979262432224e-05	-1.9262278471294207e-05	0.1800499670988474
279028	Adamts13	-0.003543028669425		not_expressed	-0.0	-0.0	-0.0	-0.0018836898779424	0.0022682469458949	0.6997325021481879
228785	Mylk2	-0.0006284738262071		not_expressed	-0.0	-0.0	-0.0	0.0004379519886047	0.0001436596262163	-0.6469555824518829
76757	Trdn	0.0015588758167414		not_expressed	0.0	0.0	0.0	0.0	0.0	
19711	Resp18	-0.0044102817591692		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
11829	Aqp4	-0.0019824311512359		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
545192	Baiap3	0.0032158543338076		not_expressed	0.0	0.0	0.0	0.0001017329521649	-0.0009473390800477	0.4982532327604119
242050	Igsf10	-0.0021023049110264		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
212032	Hk3	-0.0124690104628883		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
12007	Azgp1	0.0019541867009001		not_expressed	0.0	0.0	0.0	0.0	0.0	
23831	Car14	-0.0008396119131525		not_expressed	-0.0	-0.0	-0.0	0.0001671825657531	2.1128601937284957e-05	-0.1239061850549649
53601	Pcdh12	0.0086983325075059		not_expressed	0.0	0.0	0.0	0.0	0.0	
14049	Eya2	0.0050773080994142		not_expressed	0.0	0.0	0.0	0.0	0.0	
320840	Negr1	0.0014714154754235		not_expressed	0.0	0.0	0.0	0.0	0.0	
381798	4930590J08Rik	-0.0039278449959554		not_expressed	-0.0	-0.0	-0.0	-0.0040216857208979	-0.0027823345575443	1.843262787157791
27226	Pla2g7	0.0049085590173217		not_expressed	0.0	0.0	0.0	0.0	0.0	
56644	Clec7a	0.0129643582765535		not_expressed	0.0	0.0	0.0	0.0	0.0	
13849	Ephx1	0.0040742937888434		not_expressed	0.0	0.0	0.0	0.0	0.0	
16197	Il7r	0.0015445969099378		not_expressed	0.0	0.0	0.0	0.0	0.0	
16491	Kcna3	0.0003733906437508		not_expressed	0.0	0.0	0.0	0.0	0.0	
11807	Apoa2	-0.0037422148365263		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
109225	Ms4a7	0.0121132494120482		not_expressed	0.0	0.0	0.0	0.0	0.0	
17130	Smad6	0.0082216504072058		not_expressed	0.0	0.0	0.0	0.0	0.0	
63828	Fn3k	0.0024353484420055		not_expressed	0.0	0.0	0.0	0.0	0.0	
71461	Ptk7	-0.012004434760982		not_expressed	-0.0	-0.0	-0.0	-0.0138958865195154	-0.0109838039074888	2.9996025222964957
207911	Mchr1	0.0075944631498931		not_expressed	0.0	0.0	0.0	-0.0003224770759186	-0.0025489528516335	-0.0881584833697919
384569	Nova2	-0.004099459461435		not_expressed	-0.0	-0.0	-0.0	-0.0001062093908598	0.0008078213328345	0.6228967489921086
69903	Rasip1	-0.0001626228954456		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
22268	Upk1b	-0.0009430437440126		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
278180	Vsig4	0.01319095237317		not_expressed	0.0	0.0	0.0	0.0	0.0	
244864	Layn	-0.0001741653508069		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
23845	Clec5a	0.000846794222801		not_expressed	0.0	0.0	0.0	0.0	0.0	
64103	Tnmd	0.0043381434371975		not_expressed	0.0	0.0	0.0	0.0	0.0	
17537	Meis3	-0.0029157280331656		not_expressed	-0.0	-0.0	-0.0	-0.0008741677383702	0.0004284387671937	0.2532178940312272
16768	Lag3	0.0005693507314988		not_expressed	0.0	0.0	0.0	-0.0003684717748211	2.414597159430477e-05	-0.6673138101714245
22229	Ucp3	-0.0077503450535639		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
110902	Chrna2	-0.0001029027495992		not_expressed	-0.0	-0.0	-0.0	-1.6260357329859543e-05	-1.7600577179726736e-05	0.5876123989594092
17926	Myoc	-0.001107132471385		not_expressed	-0.0	-0.0	-0.0	0.0010266011637221	0.001351145102077	-1.0243801390239626
23936	Lynx1	-0.0048440282216145		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
109050	Inka2	7.407145924361123e-05		not_expressed	0.0	0.0	0.0	0.0	0.0	
12831	Col5a1	-0.004705142240588		not_expressed	-0.0	-0.0	-0.0	-0.0007070036072845	0.0016500826351214	0.2116020586406342
19215	Ptgds	0.0020717222214787		not_expressed	0.0	0.0	0.0	-0.0012353771024703	-0.0003563390592957	-0.4177682891886631
214359	Tmem51	-0.0069376569580782		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
70727	Rasgef1a	-0.000290956727472		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
272031	Plppr1	-0.000235844125914		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
217306	Cd300e	-0.0017780685501065		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
170952	Prima1	0.0010045141402356		not_expressed	0.0	0.0	0.0	0.0	0.0	
66208	Nenf	-0.0060630957897393		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
233733	Galnt18	-0.0014539853717963		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
11423	Ache	0.001527162699088		not_expressed	0.0	0.0	0.0	-0.0015926083205149	-0.0004870524267511	-2.154215242595261
71690	Esm1	0.0010935050848377		not_expressed	0.0	0.0	0.0	0.0	0.0	
242702	Myom3	-0.0013856792456364		not_expressed	-0.0	-0.0	-0.0	0.000930904338637	0.0012455067410486	-0.6017762702253968
20680	Sox7	-0.0018954159672823		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
20964	Syn1	-0.0008413932816784		not_expressed	-0.0	-0.0	-0.0	-0.0001231893838038	-1.845841947177249e-05	0.4993478672368767
227632	Kcnt1	-0.0010111670827596		not_expressed	-0.0	-0.0	-0.0	-0.0004508129422799	3.161800531900815e-05	0.4283308665561013
16426	Itih3	0.0026616276029228		not_expressed	0.0	0.0	0.0	0.0	0.0	
70061	Sdr9c7	0.0028039022155655		not_expressed	0.0	0.0	0.0	-0.000971471391363	-0.0006320038339927	-0.165077535141902
74770	Hhatl	0.0044426993609604		not_expressed	0.0	0.0	0.0	-0.0024339393608149	-0.0044811860809901	-0.6409386033834275
12350	Car3	-0.0014183116782503		not_expressed	-0.0	-0.0	-0.0	0.0001449457969194	-0.0001998623545907	0.1824494942729131
19153	Prx	-0.0057224326753582		not_expressed	-0.0	-0.0	-0.0	0.000514864083647	0.0012090622213919	0.0533356806294436
11687	Alox15	0.0017693632828224		not_expressed	0.0	0.0	0.0	0.0	0.0	
77630	Prdm8	0.0110900813438394		not_expressed	0.0	0.0	0.0	-0.0038589124795361	-0.0061595047174912	-0.0749594834006051
231134	Dok7	-0.0038497234361843		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
15163	Hcls1	0.0040963943072099		not_expressed	0.0	0.0	0.0	0.0	0.0	
100038882	Isg15	-0.009095807097917		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
14938	Gzma	-0.0132543505607484		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
65221	Slc15a3	0.0121998757488988		not_expressed	0.0	0.0	0.0	0.0	0.0	
13074	Cyp17a1	0.0044103089737884		not_expressed	0.0	0.0	0.0	0.0026004333086831	-0.0031268564342995	1.0523856704698094
17885	Myh8	-0.001318984792905		not_expressed	-0.0	-0.0	-0.0	-0.0007566975890814	-9.393910211606378e-05	0.6290947524516625
14080	Fabp1	-0.0002308026139538		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
210530	P3h2	0.0032058989465447		not_expressed	0.0	0.0	0.0	-7.273935932138982e-05	-0.0020131537417116	0.5434650939211071
14115	Fbln2	-0.0187402917570964		not_expressed	-0.0	-0.0	-0.0	0.0109132424152589	0.0076344355708556	-0.4385422818607632
12143	Blk	0.0031533163091541		not_expressed	0.0	0.0	0.0	0.0	0.0	
208158	Map6d1	0.0004981672648706		not_expressed	0.0	0.0	0.0	2.3023465048956222e-05	6.503165441653632e-05	0.0628283438901506
58176	Rhbg	-0.0084990665971116		not_expressed	-0.0	-0.0	-0.0	0.0053419363462458	0.0045961167634302	-0.5789868528228087
27280	Phlda3	0.0170264222103097		not_expressed	0.0	0.0	0.0	0.0	0.0	
17005	Ltk	-0.0022501323884331		not_expressed	-0.0	-0.0	-0.0	-0.0012404292488599	-0.0017387156962749	1.3394164163837612
27219	Sgk2	0.0009555188958457		not_expressed	0.0	0.0	0.0	9.92312649810197e-05	0.0004562651634021	0.3234642449664532
12840	Col9a2	0.0003102316079342		not_expressed	0.0	0.0	0.0	0.0001627108008588	0.0001365167782404	0.7874419903468125
12825	Col3a1	-0.0344329957360639		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
13003	Vcan	0.0041514910297809		not_expressed	0.0	0.0	0.0	-0.0016906784024316	-0.0001454709414154	-0.4262402367877434
242523	Dmrta1	0.0180769210743963		not_expressed	0.0	0.0	0.0	0.001188459810764	0.0018698817683736	0.2765926976292662
270192	Rab6b	-0.0074708161102057		not_expressed	-0.0	-0.0	-0.0	-0.0003788140711433	0.0021651195029784	0.398827015895238
79235	Lrat	0.0013902856613694		not_expressed	0.0	0.0	0.0	0.0	0.0	
171469	Gpr37l1	-0.0011385458888329		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
74580	Pyroxd2	0.0010642740261138		not_expressed	0.0	0.0	0.0	0.0	0.0	
217125	Samd14	0.0008092843271993		not_expressed	0.0	0.0	0.0	0.0	0.0	
19288	Ptx3	-0.0042100553332789		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
19700	Rem1	-0.0037433876817895		not_expressed	-0.0	-0.0	-0.0	0.0036369928333674	0.0021864717831274	-0.9916240014054478
56221	Ccl24	-0.0027300477904092		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
20965	Syn2	-0.0014425507694198		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
14400	Gabrb1	0.0013834505279064		not_expressed	0.0	0.0	0.0	-0.0004528757199882	-0.0009899563926401	-0.3220935899266547
107766	Haao	-0.0005725902207392		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
64817	Svep1	0.0134748179799478		not_expressed	0.0	0.0	0.0	0.0029204399805855	0.0008701887814187	0.666493901567981
19124	Procr	-0.0034250675702858		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
320129	Grk3	-4.490783114365123e-05		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
12266	C3	0.0073561039700999		not_expressed	0.0	0.0	0.0	-0.0078991435659775	-0.0015010439366895	-1.4145378986586137
68764	Cdhr3	-0.0006652796653737		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
114886	Cygb	0.0321127463839161		not_expressed	0.0	0.0	0.0	0.0	0.0	
22351	Vill	-0.0011440573160459		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
242939	Cpz	0.0023935184911101		not_expressed	0.0	0.0	0.0	0.0	0.0	
67425	Eps8l1	-0.001940494883883		not_expressed	-0.0	-0.0	-0.0	0.0002192070679168	0.0019017301851112	-0.59577027400091
12390	Cav2	0.0016448283503712		not_expressed	0.0	0.0	0.0	0.0	0.0	
77609	Ccdc151	0.0086840302023088		not_expressed	0.0	0.0	0.0	-0.0033026658174123	-0.0102871619477676	-0.4444173369349817
12845	Comp	0.0021517264548561		not_expressed	0.0	0.0	0.0	-0.0017855111573207	-0.0007671121870197	-1.1769894319794565
229003	Helz2	-0.0085707920050172		not_expressed	-0.0	-0.0	-0.0	0.0028550564201454	-0.0027704401614485	-0.3119817574705357
14126	Ms4a2	-0.0025796831875114		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
22780	Ikzf3	0.0012759102174221		not_expressed	0.0	0.0	0.0	-0.000214151170397	-0.0004691586462624	-0.0041257478451162
210808	Lacc1	0.000386983001598		not_expressed	0.0	0.0	0.0	0.0	0.0	
21743	Inmt	-0.0025531958325965		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
233752	Insc	0.0002385258665533		not_expressed	0.0	0.0	0.0	0.0	0.0	
217341	Qrich2	0.0008649899263756		not_expressed	0.0	0.0	0.0	-0.0004522889506925	-9.328803188787364e-05	-0.86315792222542
103988	Gck	-0.0040106529922927		not_expressed	-0.0	-0.0	-0.0	-0.0010356838303731	-0.0027238415833511	0.8907656810273438
380785	Begain	0.0021559500868169		not_expressed	0.0	0.0	0.0	0.0	0.0	
21898	Tlr4	0.0156133852170318		not_expressed	0.0	0.0	0.0	0.0	0.0	
225742	St8sia5	-0.0001536227761397		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
286942	Kif19a	-0.0003382094677525		not_expressed	-0.0	-0.0	-0.0	-1.7160431319436536e-06	5.791952404597666e-05	0.0541614588692009
243328	Slc29a4	-0.0059781525278392		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
21928	Tnfaip2	0.0003745342925		not_expressed	0.0	0.0	0.0	0.0	0.0	
100039795	Ildr2	0.0003273328250734		not_expressed	0.0	0.0	0.0	3.4860146113743346e-05	-4.6483094434149535e-05	0.2305433541105055
66528	Smim5	-0.0003997993480331		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
72774	Neil1	-0.0031883137165194		not_expressed	-0.0	-0.0	-0.0	0.000422308765432	-0.000527615707528	0.3811652680815522
17433	Mobp	-0.0010842030418145		not_expressed	-0.0	-0.0	-0.0	0.0002522338773767	0.0006256938630733	-0.2747449934604947
233246	Ano5	-0.0005610828458386		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
20564	Slit3	0.0131897510562176		not_expressed	0.0	0.0	0.0	-0.0052559076853401	-0.0059191402366679	-0.6157969735158063
12501	Cd3e	0.0009412524141092		not_expressed	0.0	0.0	0.0	0.0	0.0	
72244	1600014C10Rik	-0.0123029092176167		not_expressed	-0.0	-0.0	-0.0	-0.0016693412540367	0.0122413843025515	0.5681151754827226
14264	Fmod	-0.0016636916555187		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
100198	H6pd	0.0023524232034681		not_expressed	0.0	0.0	0.0	-0.0004725485630843	-0.0008682935544495	0.0612258369522744
21956	Tnnt2	0.00051111507099		not_expressed	0.0	0.0	0.0	0.0	0.0	
230163	Aldob	-0.0043505268576862		not_expressed	-0.0	-0.0	-0.0	-0.0	-0.0	
66901	Proz	0.0001167018897951		not_expressed	0.0	0.0	0.0	0.0	0.0	
